id,price_id,min_quantity,max_quantity,tier_price,created_at,updated_at
,100,50000,99999,0.2431,"2026-04-09 20:05:00",
,100,100000,200000,0.2369,"2026-04-09 20:05:00",
,101,1000,10999,0.2582,"2026-04-09 20:05:00",
,101,11000,49999,0.2503,"2026-04-09 20:05:00",
,101,50000,99999,0.2423,"2026-04-09 20:05:00",
,101,100000,200000,0.2353,"2026-04-09 20:05:00",
,102,1000,10999,0.2582,"2026-04-09 20:05:00",
,102,11000,49999,0.2503,"2026-04-09 20:05:00",
,102,50000,99999,0.2423,"2026-04-09 20:05:00",
,102,100000,200000,0.2353,"2026-04-09 20:05:00",
,103,1000,10999,0.2582,"2026-04-09 20:05:00",
,103,11000,49999,0.2436,"2026-04-09 20:05:00",
,103,50000,99999,0.2291,"2026-04-09 20:05:00",
,103,100000,200000,0.2223,"2026-04-09 20:05:00",
,104,1000,10999,0.2582,"2026-04-09 20:05:00",
,104,11000,49999,0.2436,"2026-04-09 20:05:00",
,104,50000,99999,0.2291,"2026-04-09 20:05:00",
,104,100000,200000,0.2223,"2026-04-09 20:05:00",
,105,1000,10999,0.2541,"2026-04-09 20:05:00",
,105,11000,49999,0.2465,"2026-04-09 20:05:00",
,105,50000,99999,0.2390,"2026-04-09 20:05:00",
,105,100000,200000,0.2238,"2026-04-09 20:05:00",
,106,1000,10999,0.2541,"2026-04-09 20:05:00",
,106,11000,49999,0.2465,"2026-04-09 20:05:00",
,106,50000,99999,0.2390,"2026-04-09 20:05:00",
,106,100000,200000,0.2238,"2026-04-09 20:05:00",
,107,1000,10999,0.2486,"2026-04-09 20:05:00",
,107,11000,49999,0.2410,"2026-04-09 20:05:00",
,107,50000,99999,0.2335,"2026-04-09 20:05:00",
,107,100000,200000,0.2183,"2026-04-09 20:05:00",
,108,1000,10999,0.2486,"2026-04-09 20:05:00",
,108,11000,49999,0.2410,"2026-04-09 20:05:00",
,108,50000,99999,0.2335,"2026-04-09 20:05:00",
,108,100000,200000,0.2183,"2026-04-09 20:05:00",
,109,1000,10999,0.2703,"2026-04-09 20:05:00",
,109,11000,49999,0.2631,"2026-04-09 20:05:00",
,109,50000,99999,0.2559,"2026-04-09 20:05:00",
,109,100000,200000,0.2416,"2026-04-09 20:05:00",
,110,1000,10999,0.2614,"2026-04-09 20:05:00",
,110,11000,49999,0.2542,"2026-04-09 20:05:00",
,110,50000,99999,0.2470,"2026-04-09 20:05:00",
,110,100000,200000,0.2327,"2026-04-09 20:05:00",
,111,1000,10999,0.2620,"2026-04-09 20:05:00",
,111,11000,49999,0.2548,"2026-04-09 20:05:00",
,111,50000,99999,0.2477,"2026-04-09 20:05:00",
,111,100000,200000,0.2333,"2026-04-09 20:05:00",
,112,1000,10999,0.2762,"2026-04-09 20:05:00",
,112,11000,49999,0.2693,"2026-04-09 20:05:00",
,112,50000,99999,0.2624,"2026-04-09 20:05:00",
,112,100000,200000,0.2486,"2026-04-09 20:05:00",
,113,1000,10999,0.2729,"2026-04-09 20:05:00",
,113,11000,49999,0.2660,"2026-04-09 20:05:00",
,113,50000,99999,0.2591,"2026-04-09 20:05:00",
,113,100000,200000,0.2453,"2026-04-09 20:05:00",
,114,1000,10999,0.2729,"2026-04-09 20:05:00",
,114,11000,49999,0.2660,"2026-04-09 20:05:00",
,114,50000,99999,0.2591,"2026-04-09 20:05:00",
,114,100000,200000,0.2453,"2026-04-09 20:05:00",
,115,1000,10999,0.2255,"2026-04-09 20:05:00",
,115,11000,49999,0.2185,"2026-04-09 20:05:00",
,115,50000,99999,0.2115,"2026-04-09 20:05:00",
,115,100000,200000,0.1974,"2026-04-09 20:05:00",
,116,1000,10999,0.2398,"2026-04-09 20:05:00",
,116,11000,49999,0.2330,"2026-04-09 20:05:00",
,116,50000,99999,0.2261,"2026-04-09 20:05:00",
,116,100000,200000,0.2123,"2026-04-09 20:05:00",
,117,1000,10999,0.2261,"2026-04-09 20:05:00",
,117,11000,49999,0.2192,"2026-04-09 20:05:00",
,117,50000,99999,0.2123,"2026-04-09 20:05:00",
,117,100000,200000,0.1985,"2026-04-09 20:05:00",
,118,1000,10999,0.2261,"2026-04-09 20:05:00",
,118,11000,49999,0.2192,"2026-04-09 20:05:00",
,118,50000,99999,0.2123,"2026-04-09 20:05:00",
